_id,_rev,Tempo,Estação,LAT,LONG,Movimentação,Original_473,Original_269,Zero,Maçã-Verde,Tangerina,Citrus,Açaí-Guaraná,Pêssego,TARGET,row
b1792990061e28c0f1149a8c940ac8ae,1-b4792da65529ae00a5b6422e4207d31f,2018-10-23,Brás,-23.5451,-46.6162,70611,67,24,8,43,43,41,17,20,NORMAL,4613
48550f7f64c700fe6eafa91c19fb9911,1-960bbc56e3212ad81b2d686d0c89494b,2018-10-26,Brás,-23.5451,-46.6162,74325,37,11,54,31,30,28,43,4,NORMAL,4616
fd8b514cbe303e0558a8a10ef0c54f83,1-ab19777faeb0373653445c6acb677f24,2018-10-27,Brás,-23.5451,-46.6162,72337,25,8,45,31,24,25,41,43,NORMAL,4617
392f427b0f032eaa89918d07bc68be21,1-ab19777faeb0373653445c6acb677f24,2018-10-27,Brás,-23.5451,-46.6162,72337,25,8,45,31,24,25,41,43,NORMAL,4617
8af22bbf4d4d29c90e936b51c9d79975,1-86fe0f018cc8205c1e5cd3669044f42c,2018-10-28,Brás,-23.5451,-46.6162,70854,12,65,35,29,19,21,36,41,NORMAL,4618
c8519bfed57e7d0b54f863da6088d0b1,1-86fe0f018cc8205c1e5cd3669044f42c,2018-10-28,Brás,-23.5451,-46.6162,70854,12,65,35,29,19,21,36,41,NORMAL,4618
f0def21029e3412ab6f3763784b2ed26,1-0c0d761fac941d0936b491f256e9ee97,2018-10-29,Brás,-23.5451,-46.6162,71971,86,62,25,28,16,17,34,39,NORMAL,4619
2796bc2ea1caf2dcaaaf7f4acc3401e0,1-0c0d761fac941d0936b491f256e9ee97,2018-10-29,Brás,-23.5451,-46.6162,71971,86,62,25,28,16,17,34,39,NORMAL,4619
ee7a6958daae0379fcec44b4e4bf3d46,1-0fb853d10e0d1debfc58396414cd43cb,2018-10-30,Brás,-23.5451,-46.6162,70669,74,53,19,23,11,15,30,33,NORMAL,4620
48550f7f64c700fe6eafa91c1923bded,1-0fb853d10e0d1debfc58396414cd43cb,2018-10-30,Brás,-23.5451,-46.6162,70669,74,53,19,23,11,15,30,33,NORMAL,4620
26277e6a4c02f07898cd00b198ece2a1,1-1c342829b8252020043728ea84a403aa,2018-11-1,Brás,-23.5451,-46.6162,74403,65,45,11,18,8,13,26,27,NORMAL,4621
c084d0ae91125f3e3b66f5dc264eb859,1-6ac04089d9d94b04eced0f0179395607,2018-11-4,Brás,-23.5451,-46.6162,71896,40,28,56,3,39,2,14,15,REABASTECER,4624
b4b91fd6d9b667e87f4b9e8802122e0a,1-66020f4ac2be6f3e0154c0b3ebbba7b7,2018-11-5,Brás,-23.5451,-46.6162,73908,28,19,51,43,34,43,8,11,NORMAL,4625
fe91b220a706805b849fd1dbe52cf5ee,1-6a74742c4fdc53b90c78c8596adcdb5c,2018-11-11,Brás,-23.5451,-46.6162,70690,62,51,13,20,8,29,26,29,NORMAL,4631
26277e6a4c02f07898cd00b198c43b15,1-2cf66cbe670e684a09ae88bc625ecbe9,2018-11-12,Brás,-23.5451,-46.6162,71815,50,45,9,17,2,28,24,26,REABASTECER,4632
4c7a2ca3678d21818f51fe21cc561faf,1-a47610273e02c81024cb137f7de06ef3,2018-11-15,Brás,-23.5451,-46.6162,71414,19,19,53,43,31,16,10,14,NORMAL,4635
e61ec3b717d6b34d019e7e6debbbd084,1-61f71c7a68937af1c59d0e1656e5270c,2018-11-16,Brás,-23.5451,-46.6162,73721,11,9,49,38,26,12,6,10,NORMAL,4636
36855faf70e17afa0ca1c9b4a59784ff,1-61f71c7a68937af1c59d0e1656e5270c,2018-11-16,Brás,-23.5451,-46.6162,73721,11,9,49,38,26,12,6,10,NORMAL,4636
b1792990061e28c0f1149a8c9436e311,1-136e8b2a8276bc5a56b5a3a33e73f49c,2018-11-18,Brás,-23.5451,-46.6162,70544,79,58,35,33,14,7,39,4,REABASTECER,4638
a15e0e2c3b68aa19ecace6eb6c4a8773,1-136e8b2a8276bc5a56b5a3a33e73f49c,2018-11-18,Brás,-23.5451,-46.6162,70544,79,58,35,33,14,7,39,4,REABASTECER,4638
0c2e67eb371d0543c46660d1798036fb,1-95d887796e3f18f90f5fcd298d932b8c,2018-11-19,Brás,-23.5451,-46.6162,73992,66,53,27,28,9,5,34,43,NORMAL,4639
c084d0ae91125f3e3b66f5dc2634b3ed,1-d9535d3235faf69779ee09d76c6bf7ce,2018-11-21,Brás,-23.5451,-46.6162,70641,44,47,13,20,43,43,28,35,NORMAL,4641
8fd117fb9df175900e1f21b048975530,1-0a81a53568c0ef0a0acd4c69f1e1b5d1,2018-11-24,Brás,-23.5451,-46.6162,72604,17,30,56,11,30,31,19,24,NORMAL,4644
28fa9376c93198998c39eccbeee15fc8,1-9c5c342cac3e985d9a6e82d9caf95b8d,2018-11-25,Brás,-23.5451,-46.6162,73547,7,24,52,8,25,26,15,18,REABASTECER,4645
7cb06114cea127144bf9c245cda7942c,1-9c5c342cac3e985d9a6e82d9caf95b8d,2018-11-25,Brás,-23.5451,-46.6162,73547,7,24,52,8,25,26,15,18,REABASTECER,4645
fbbd4e7ffb4bdc4d5b71774a8babde08,1-ffddf3970c6459942387cbf054f127a2,2018-11-27,Brás,-23.5451,-46.6162,70835,76,15,40,4,17,19,9,9,NORMAL,4647
2796bc2ea1caf2dcaaaf7f4acc347dd8,1-6c7e624370dc13bfd4db61d0d91adcb6,2018-11-28,Brás,-23.5451,-46.6162,73106,65,7,35,43,12,17,3,7,REABASTECER,4648
c8519bfed57e7d0b54f863da6089266b,1-6c7e624370dc13bfd4db61d0d91adcb6,2018-11-28,Brás,-23.5451,-46.6162,73106,65,7,35,43,12,17,3,7,REABASTECER,4648
9a5a64e042ff725dd67012828e53d8ef,1-fc7d7c0a1e76ed8e01dc7cf1fd9fbbaf,2018-11-30,Brás,-23.5451,-46.6162,74067,39,63,21,34,4,13,37,43,REABASTECER,4650
9ed4ae942be61eb5907fb98202993a38,1-fc7d7c0a1e76ed8e01dc7cf1fd9fbbaf,2018-11-30,Brás,-23.5451,-46.6162,74067,39,63,21,34,4,13,37,43,REABASTECER,4650
8fd117fb9df175900e1f21b04859e8b1,1-241ee6541b8d3636ff9c18fbbe0b5bb3,2018-12-3,Brás,-23.5451,-46.6162,73883,13,45,65,20,36,6,21,34,REABASTECER,4653
fe91b220a706805b849fd1dbe59e9bb7,1-241ee6541b8d3636ff9c18fbbe0b5bb3,2018-12-3,Brás,-23.5451,-46.6162,73883,13,45,65,20,36,6,21,34,REABASTECER,4653
0c2e67eb371d0543c46660d179ec12f6,1-241ee6541b8d3636ff9c18fbbe0b5bb3,2018-12-3,Brás,-23.5451,-46.6162,73883,13,45,65,20,36,6,21,34,REABASTECER,4653
8fd117fb9df175900e1f21b0485a0a9b,1-0a34cf1b1e9a0bb9c8fdc8ebe80d23d8,2018-12-6,Brás,-23.5451,-46.6162,72636,75,24,45,7,22,35,9,24,NORMAL,4656
adc761eff780033487fe20f4b9f3caa2,1-5b879952d734d4f5d1141667ade6c36b,2018-12-8,Brás,-23.5451,-46.6162,72878,58,16,32,43,17,28,43,13,NORMAL,4658
e8f0173533dccc8bcee891245cfad82b,1-5b879952d734d4f5d1141667ade6c36b,2018-12-8,Brás,-23.5451,-46.6162,72878,58,16,32,43,17,28,43,13,NORMAL,4658
c61fb9788e11b3e26ee740e212f8c0db,1-5b879952d734d4f5d1141667ade6c36b,2018-12-8,Brás,-23.5451,-46.6162,72878,58,16,32,43,17,28,43,13,NORMAL,4658
227c90bba081ea78b236f7a43af472c6,1-c3bb3954568f84c1f7d983c56ec7d4ae,2018-12-9,Brás,-23.5451,-46.6162,74005,51,9,22,40,11,23,37,9,NORMAL,4659
374980de790cfc0e80059d52799004dc,1-c3bb3954568f84c1f7d983c56ec7d4ae,2018-12-9,Brás,-23.5451,-46.6162,74005,51,9,22,40,11,23,37,9,NORMAL,4659
4dc8971a57c2167d55a54ba0048af38d,1-c3bb3954568f84c1f7d983c56ec7d4ae,2018-12-9,Brás,-23.5451,-46.6162,74005,51,9,22,40,11,23,37,9,NORMAL,4659
fa8ea08de2d646b4e4857b7b40a0586d,1-c3bb3954568f84c1f7d983c56ec7d4ae,2018-12-9,Brás,-23.5451,-46.6162,74005,51,9,22,40,11,23,37,9,NORMAL,4659
70f8557abc97fe3340747f2eecfb5051,1-574e2896fabd9f3a06f1966dbbc08584,2018-12-10,Brás,-23.5451,-46.6162,74368,44,65,16,40,8,20,33,3,NORMAL,4660
1eac9b8866c576a7b47353cd905005c4,1-d797a073d82153111b06048eb23d5b2b,2018-12-13,Brás,-23.5451,-46.6162,73634,12,53,65,30,39,6,24,35,REABASTECER,4663
d6bd9c770ca5d117d3f9f312dd359fec,1-d797a073d82153111b06048eb23d5b2b,2018-12-13,Brás,-23.5451,-46.6162,73634,12,53,65,30,39,6,24,35,REABASTECER,4663
a16890362236a1a8bdb32a8c21e76a5e,1-1866b6e4dfa838e5ec4b7ff21aba5c9d,2018-12-14,Brás,-23.5451,-46.6162,72490,86,43,55,30,36,43,19,31,NORMAL,4664
fd8b514cbe303e0558a8a10ef0c63e5c,1-1866b6e4dfa838e5ec4b7ff21aba5c9d,2018-12-14,Brás,-23.5451,-46.6162,72490,86,43,55,30,36,43,19,31,NORMAL,4664
6bfa1c588abbd754ef26e9c49eb0daee,1-1866b6e4dfa838e5ec4b7ff21aba5c9d,2018-12-14,Brás,-23.5451,-46.6162,72490,86,43,55,30,36,43,19,31,NORMAL,4664
26bc2c82ab8d197ebd461e35ae4b779a,1-f20db7d608e057f5acc37e375c6d7597,2018-12-15,Brás,-23.5451,-46.6162,71262,78,37,45,25,30,37,17,25,NORMAL,4665
842e7424a0d70f2409a12e37a0d21cc7,1-f20db7d608e057f5acc37e375c6d7597,2018-12-15,Brás,-23.5451,-46.6162,71262,78,37,45,25,30,37,17,25,NORMAL,4665
285868e2fbb191b4665f66bd9a37ac0c,1-1d8c315a4c503202e1cacec4b0d9567a,2018-12-16,Brás,-23.5451,-46.6162,73879,71,32,38,20,26,33,11,20,NORMAL,4666
fa8ea08de2d646b4e4857b7b40c8570e,1-4bd62547bd271ce25eb2e88517fa3477,2018-12-17,Brás,-23.5451,-46.6162,72903,62,27,32,15,20,28,9,15,NORMAL,4667
adc761eff780033487fe20f4b9f3e9d4,1-7f5bafc319b6a7d4e23faa1e5b57872d,2018-12-18,Brás,-23.5451,-46.6162,71317,49,23,22,12,16,24,6,12,NORMAL,4668
a20d6d9180c8498f4cd48872d9f2de1d,1-f4516685785f3c9b318d3127817012f5,2018-12-20,Brás,-23.5451,-46.6162,70698,25,14,6,5,9,15,38,1,REABASTECER,4670
aef589db1b6c909f47f67ec6c90a0105,1-11522ac395842df4a9f7069129529c2b,2018-12-21,Brás,-23.5451,-46.6162,74069,18,9,65,43,7,14,32,43,NORMAL,4671
227c90bba081ea78b236f7a43acc2f1f,1-ea07a0ece2181b66edcfdbac827f803c,2018-12-22,Brás,-23.5451,-46.6162,73199,5,65,59,43,5,9,30,40,NORMAL,4672
2796bc2ea1caf2dcaaaf7f4acc01a651,1-ea07a0ece2181b66edcfdbac827f803c,2018-12-22,Brás,-23.5451,-46.6162,73199,5,65,59,43,5,9,30,40,NORMAL,4672
9a5a64e042ff725dd67012828e541c92,1-3d72202e122226fb2325408aa9275e6d,2018-12-24,Brás,-23.5451,-46.6162,70793,75,46,45,36,38,2,22,30,NORMAL,4674
94ec5db7b6d50d21b3cb7f3938e0916b,1-4b0413bc373256d76120e5b0ee6dd5a3,2018-12-26,Brás,-23.5451,-46.6162,74475,58,30,37,32,31,43,14,20,NORMAL,4676
26277e6a4c02f07898cd00b198c5c894,1-ee49accc33c9a7d9a5c093ce9ae1ef96,2018-12-28,Brás,-23.5451,-46.6162,71073,44,13,20,28,19,36,7,15,NORMAL,4678
374980de790cfc0e80059d5279766057,1-c86a65deb9ade19c6e87d2e4d8e87a08,2018-12-29,Brás,-23.5451,-46.6162,71489,36,6,16,22,16,31,5,9,REABASTECER,4679
4c7a2ca3678d21818f51fe21cc19dc41,1-c86a65deb9ade19c6e87d2e4d8e87a08,2018-12-29,Brás,-23.5451,-46.6162,71489,36,6,16,22,16,31,5,9,REABASTECER,4679
9309aa92f566df97381f8e298d872aac,1-c86a65deb9ade19c6e87d2e4d8e87a08,2018-12-29,Brás,-23.5451,-46.6162,71489,36,6,16,22,16,31,5,9,REABASTECER,4679
a30598de033c05dba00e1a1099268db5,1-6af7049299d0885411f2294e81422c4e,2018-12-30,Brás,-23.5451,-46.6162,72726,28,65,6,16,12,25,43,4,NORMAL,4680
87863217d9846acfab29923d09bb8b23,1-6af7049299d0885411f2294e81422c4e,2018-12-30,Brás,-23.5451,-46.6162,72726,28,65,6,16,12,25,43,4,NORMAL,4680
b4b91fd6d9b667e87f4b9e88021375b5,1-45a1427027fe5e7ff3ac3fc400dc58fb,2019-1-1,Brás,-23.5451,-46.6162,74417,20,62,65,16,8,25,37,43,NORMAL,4681
adc761eff780033487fe20f4b98a6590,1-45a1427027fe5e7ff3ac3fc400dc58fb,2019-1-1,Brás,-23.5451,-46.6162,74417,20,62,65,16,8,25,37,43,NORMAL,4681
d185a38244a071090798dbf9814a0a6e,1-c5b401aafa8a82bb156b2536ee3a293f,2019-1-2,Brás,-23.5451,-46.6162,71725,8,58,56,14,2,19,33,41,REABASTECER,4682
6519905fb2fb9162eae97aa0834a5ea9,1-44c1963ddeba5220ba02de989b7cf026,2019-1-4,Brás,-23.5451,-46.6162,73462,73,48,42,8,40,13,25,32,NORMAL,4684
37b48334dbf837ed1ac83bd0a537e5dc,1-9d09306f4be2208c81745b73dc85d988,2019-1-5,Brás,-23.5451,-46.6162,71074,61,39,37,6,37,10,19,29,REABASTECER,4685
7ed05f233bb5dcc97fef90bc1a75c5ce,1-9d09306f4be2208c81745b73dc85d988,2019-1-5,Brás,-23.5451,-46.6162,71074,61,39,37,6,37,10,19,29,REABASTECER,4685
3e61ff2516f050eeb505a4cef47a2e0a,1-9d09306f4be2208c81745b73dc85d988,2019-1-5,Brás,-23.5451,-46.6162,71074,61,39,37,6,37,10,19,29,REABASTECER,4685
3e61ff2516f050eeb505a4cef47a4b6a,1-d7d0051d25b3364fc9a2c8ca0eb203b9,2019-1-6,Brás,-23.5451,-46.6162,74393,48,32,28,43,34,8,16,26,NORMAL,4686
26277e6a4c02f07898cd00b198ed2a6a,1-d7d0051d25b3364fc9a2c8ca0eb203b9,2019-1-6,Brás,-23.5451,-46.6162,74393,48,32,28,43,34,8,16,26,NORMAL,4686
4abb54a3c1a98da072dd615cc9e16018,1-491a0f70838bd40bc9ac82df98daed62,2019-1-7,Brás,-23.5451,-46.6162,74365,39,27,23,41,28,5,10,22,REABASTECER,4687
9309aa92f566df97381f8e298d872eee,1-5f7b26dfacd8ba713f2092ea8e766425,2019-1-9,Brás,-23.5451,-46.6162,73876,19,9,9,32,19,38,43,17,REABASTECER,4689
a16890362236a1a8bdb32a8c21b792d0,1-5f7b26dfacd8ba713f2092ea8e766425,2019-1-9,Brás,-23.5451,-46.6162,73876,19,9,9,32,19,38,43,17,REABASTECER,4689
525d3d05f32d6ffa87a6d591f3f5de29,1-5f7b26dfacd8ba713f2092ea8e766425,2019-1-9,Brás,-23.5451,-46.6162,73876,19,9,9,32,19,38,43,17,REABASTECER,4689
87863217d9846acfab29923d09bb9b79,1-fdfbe00b3d4acfbe9218237adc2fe100,2019-1-10,Brás,-23.5451,-46.6162,73822,10,65,65,32,17,34,41,14,REABASTECER,4690
8af22bbf4d4d29c90e936b51c97e743f,1-fdfbe00b3d4acfbe9218237adc2fe100,2019-1-10,Brás,-23.5451,-46.6162,73822,10,65,65,32,17,34,41,14,REABASTECER,4690
285868e2fbb191b4665f66bd9a380fd9,1-37f454340299ad72ecd87dbf01e9fb23,2019-1-12,Brás,-23.5451,-46.6162,71880,76,51,50,25,6,26,30,7,NORMAL,4692
9a5a64e042ff725dd67012828e5449bb,1-9cabcb35fd0c516713ce1ea333dd6fb7,2019-1-13,Brás,-23.5451,-46.6162,74385,69,44,40,22,43,26,28,1,REABASTECER,4693
f0def21029e3412ab6f3763784b39604,1-c409ca60648d8b3da8f5fa5795f4db0c,2019-1-14,Brás,-23.5451,-46.6162,71455,58,41,33,17,38,24,26,43,NORMAL,4694
227c90bba081ea78b236f7a43a08f2b8,1-c409ca60648d8b3da8f5fa5795f4db0c,2019-1-14,Brás,-23.5451,-46.6162,71455,58,41,33,17,38,24,26,43,NORMAL,4694
aef589db1b6c909f47f67ec6c9d1635d,1-aaa57663ad45c8a4ef5e08585ec7a9ad,2019-1-15,Brás,-23.5451,-46.6162,73703,46,34,29,17,32,24,22,41,NORMAL,4695
1eac9b8866c576a7b47353cd90983e54,1-aaa57663ad45c8a4ef5e08585ec7a9ad,2019-1-15,Brás,-23.5451,-46.6162,73703,46,34,29,17,32,24,22,41,NORMAL,4695
77a9d4897bda671ee0ad7a9e3a7c21bb,1-46d1cb302725e07f60621dd5ab0b3459,2019-1-17,Brás,-23.5451,-46.6162,74208,21,28,18,16,25,17,12,32,NORMAL,4697
c61fb9788e11b3e26ee740e212bb6821,1-e4716be43701308799f00e271838ca3f,2019-1-19,Brás,-23.5451,-46.6162,74126,86,11,4,10,13,11,1,23,REABASTECER,4699
7ed05f233bb5dcc97fef90bc1af2febd,1-3bb119a11d5e8ddce43609d2c5f5efaa,2019-1-20,Brás,-23.5451,-46.6162,72336,75,8,65,9,9,5,43,21,REABASTECER,4700
e61ec3b717d6b34d019e7e6deb7fa318,1-3bb119a11d5e8ddce43609d2c5f5efaa,2019-1-20,Brás,-23.5451,-46.6162,72336,75,8,65,9,9,5,43,21,REABASTECER,4700
a15e0e2c3b68aa19ecace6eb6c4b9463,1-3bb119a11d5e8ddce43609d2c5f5efaa,2019-1-20,Brás,-23.5451,-46.6162,72336,75,8,65,9,9,5,43,21,REABASTECER,4700
ec4f6f1a13edaa156c3ad65bd474b141,1-84c6ce46ed7507f0baca0b6c44a8c4e6,2019-1-21,Brás,-23.5451,-46.6162,72707,62,65,57,3,7,43,39,18,REABASTECER,4701
842e7424a0d70f2409a12e37a0aafd89,1-eac1bfd3ae16b74bdd334090553625fa,2019-1-22,Brás,-23.5451,-46.6162,73598,50,63,49,43,4,43,33,14,NORMAL,4702
e8f0173533dccc8bcee891245c21b34d,1-eac1bfd3ae16b74bdd334090553625fa,2019-1-22,Brás,-23.5451,-46.6162,73598,50,63,49,43,4,43,33,14,NORMAL,4702
4c7a2ca3678d21818f51fe21cc576792,1-fe33ae00095d9fc104e1d1f3326a3a3d,2019-1-24,Brás,-23.5451,-46.6162,70992,26,51,37,33,41,39,26,6,NORMAL,4704
a33bffdac8bbed86cd2426e00867e37a,1-fe33ae00095d9fc104e1d1f3326a3a3d,2019-1-24,Brás,-23.5451,-46.6162,70992,26,51,37,33,41,39,26,6,NORMAL,4704
285868e2fbb191b4665f66bd9a3872b9,1-fe33ae00095d9fc104e1d1f3326a3a3d,2019-1-24,Brás,-23.5451,-46.6162,70992,26,51,37,33,41,39,26,6,NORMAL,4704
e61ec3b717d6b34d019e7e6debbd3c07,1-84b2079cdd592c74004a382be4f7bafd,2019-1-26,Brás,-23.5451,-46.6162,72868,4,36,23,29,35,35,18,37,REABASTECER,4706
dce4540fd561e895a7d511630070d823,1-84b2079cdd592c74004a382be4f7bafd,2019-1-26,Brás,-23.5451,-46.6162,72868,4,36,23,29,35,35,18,37,REABASTECER,4706
fa8ea08de2d646b4e4857b7b40c8c736,1-4e3c6e97f9afa737e808f5deb7260d3a,2019-1-28,Brás,-23.5451,-46.6162,73123,74,22,8,23,28,29,10,27,NORMAL,4708
cb33094ee54b8527b70c96018416e161,1-5b11f598e62ed59a346a95f410f46f8a,2019-1-29,Brás,-23.5451,-46.6162,73533,61,19,65,19,24,28,6,22,REABASTECER,4709
77a9d4897bda671ee0ad7a9e3ab40c14,1-4899da85bcb2f15868ce265f68ae48a0,2019-1-30,Brás,-23.5451,-46.6162,72889,50,11,60,16,22,27,43,20,NORMAL,4710
70f8557abc97fe3340747f2eecb1b0e3,1-4899da85bcb2f15868ce265f68ae48a0,2019-1-30,Brás,-23.5451,-46.6162,72889,50,11,60,16,22,27,43,20,NORMAL,4710
8eda9fe9a2822118742134b0c8ee0a03,1-25285e691930bc950595ac4f8cc1b623,2019-2-1,Brás,-23.5451,-46.6162,70965,38,8,52,15,17,21,37,15,REABASTECER,4711
fa8ea08de2d646b4e4857b7b40c8e184,1-515d7f8d1dfe36490f72d254315e988a,2019-2-3,Brás,-23.5451,-46.6162,73238,13,55,38,11,8,17,28,5,NORMAL,4713
0154d1987328d51e4f0b84299cf8217c,1-515d7f8d1dfe36490f72d254315e988a,2019-2-3,Brás,-23.5451,-46.6162,73238,13,55,38,11,8,17,28,5,NORMAL,4713
fe91b220a706805b849fd1dbe52e4710,1-23670ba859499f4acb4927ff9ba85df3,2019-2-6,Brás,-23.5451,-46.6162,74164,77,41,24,43,38,8,16,36,NORMAL,4716
b1792990061e28c0f1149a8c941116e0,1-23670ba859499f4acb4927ff9ba85df3,2019-2-6,Brás,-23.5451,-46.6162,74164,77,41,24,43,38,8,16,36,NORMAL,4716
28fa9376c93198998c39eccbeee19ac7,1-a6bdcfb7e1f0849014630f46d633f637,2019-2-8,Brás,-23.5451,-46.6162,74231,58,27,12,37,31,43,5,25,NORMAL,4718
d6bd9c770ca5d117d3f9f312ddbf030c,1-6985eff098252157ae5f19a85e85e298,2019-2-9,Brás,-23.5451,-46.6162,70843,48,20,3,31,25,40,43,23,REABASTECER,4719
fe91b220a706805b849fd1dbe584efd7,1-6eac298edf162c3f0afdd6821e388e1d,2019-2-11,Brás,-23.5451,-46.6162,70989,24,2,61,27,16,32,33,14,NORMAL,4721
0c2e67eb371d0543c46660d179815b51,1-6eac298edf162c3f0afdd6821e388e1d,2019-2-11,Brás,-23.5451,-46.6162,70989,24,2,61,27,16,32,33,14,NORMAL,4721
4dc8971a57c2167d55a54ba00457fc63,1-2a8594ae7e7e870367c3ca913f3ccbab,2019-2-13,Brás,-23.5451,-46.6162,72594,10,55,48,20,11,24,29,9,NORMAL,4723
ec4f6f1a13edaa156c3ad65bd47509a7,1-93a819bea2fc9a4492b3404e141d574f,2019-2-15,Brás,-23.5451,-46.6162,71725,76,38,34,13,43,20,19,43,NORMAL,4725
374980de790cfc0e80059d527922de56,1-93a819bea2fc9a4492b3404e141d574f,2019-2-15,Brás,-23.5451,-46.6162,71725,76,38,34,13,43,20,19,43,NORMAL,4725
a20d6d9180c8498f4cd48872d9f42564,1-14af0eb5ab02a152f5b7a525ab26c56a,2019-2-18,Brás,-23.5451,-46.6162,70837,43,23,9,43,36,12,10,30,REABASTECER,4728
18387df8e76849d4e230efce53682c0e,1-b1f47111b038f31a3bb660399938f12e,2019-2-19,Brás,-23.5451,-46.6162,72329,32,13,65,42,32,9,4,28,NORMAL,4729
0c2e67eb371d0543c46660d179ed20eb,1-ddbf63dfba20f5104fdc7043ffa73b51,2019-2-20,Brás,-23.5451,-46.6162,72624,22,10,60,38,30,6,43,25,REABASTECER,4730
23dc47d234aa63e6e5f2668bcac16418,1-ddbf63dfba20f5104fdc7043ffa73b51,2019-2-20,Brás,-23.5451,-46.6162,72624,22,10,60,38,30,6,43,25,REABASTECER,4730
9e13eb21f7b2b92fcf8867265a36a5cc,1-0cfc70c33fb66a3c66fd612484814579,2019-2-21,Brás,-23.5451,-46.6162,72816,14,4,51,35,24,43,38,22,NORMAL,4731
dce4540fd561e895a7d511630073ebb3,1-fcf3d51a485c74183201e8b67ca6a12b,2019-2-23,Brás,-23.5451,-46.6162,71738,86,58,36,25,15,39,33,12,NORMAL,4733
70f8557abc97fe3340747f2eecfd13c6,1-129cfb9c7fa9acaac016da9d11a773da,2019-2-24,Brás,-23.5451,-46.6162,71320,77,52,27,21,9,39,29,10,NORMAL,4734
2796bc2ea1caf2dcaaaf7f4acc029417,1-129cfb9c7fa9acaac016da9d11a773da,2019-2-24,Brás,-23.5451,-46.6162,71320,77,52,27,21,9,39,29,10,NORMAL,4734
a30598de033c05dba00e1a10997ebadf,1-9da3fa5bd2e17887f4a271ffe6194987,2019-2-25,Brás,-23.5451,-46.6162,73797,64,46,23,21,7,33,27,8,NORMAL,4735
028bd7773b41417f282441a7df57b0a0,1-9da3fa5bd2e17887f4a271ffe6194987,2019-2-25,Brás,-23.5451,-46.6162,73797,64,46,23,21,7,33,27,8,NORMAL,4735
fe91b220a706805b849fd1dbe585340c,1-aa8d106dd5bc71eb907e5d7a3d470c49,2019-2-27,Brás,-23.5451,-46.6162,74068,41,29,9,17,43,25,21,43,NORMAL,4737
c0b0882b517d7efca70c01623a22496c,1-aa8d106dd5bc71eb907e5d7a3d470c49,2019-2-27,Brás,-23.5451,-46.6162,74068,41,29,9,17,43,25,21,43,NORMAL,4737
48550f7f64c700fe6eafa91c19264d47,1-fb22efdc734c0bb4f92a0dc8033e1f68,2019-2-28,Brás,-23.5451,-46.6162,70499,32,27,65,14,41,20,16,41,NORMAL,4738
374980de790cfc0e80059d5279779575,1-fb22efdc734c0bb4f92a0dc8033e1f68,2019-2-28,Brás,-23.5451,-46.6162,70499,32,27,65,14,41,20,16,41,NORMAL,4738
fe91b220a706805b849fd1dbe52e948b,1-fb22efdc734c0bb4f92a0dc8033e1f68,2019-2-28,Brás,-23.5451,-46.6162,70499,32,27,65,14,41,20,16,41,NORMAL,4738
ae8a7738c8c388b80ba98a58b9dc517a,1-7420d402d21761045f9804da82f16dc1,2019-2-29,Brás,-23.5451,-46.6162,73542,24,25,57,10,38,14,11,37,NORMAL,4739
5df9dd5367fbf50d65716b1f527f01b2,1-7420d402d21761045f9804da82f16dc1,2019-2-29,Brás,-23.5451,-46.6162,73542,24,25,57,10,38,14,11,37,NORMAL,4739
5df9dd5367fbf50d65716b1f523bcbda,1-4880f52b629f5baed6ea96016ee3534e,2019-2-30,Brás,-23.5451,-46.6162,74014,17,20,47,6,34,9,9,33,NORMAL,4740
f0def21029e3412ab6f3763784b42495,1-4880f52b629f5baed6ea96016ee3534e,2019-2-30,Brás,-23.5451,-46.6162,74014,17,20,47,6,34,9,9,33,NORMAL,4740
a15e0e2c3b68aa19ecace6eb6c961a6d,1-ae47788d5c5b5b41ffc0a390975c2bee,2019-3-4,Brás,-23.5451,-46.6162,73511,67,62,22,39,19,41,35,17,NORMAL,4744
5868c552e3dc194a6e14c4f9fe391cbb,1-ae47788d5c5b5b41ffc0a390975c2bee,2019-3-4,Brás,-23.5451,-46.6162,73511,67,62,22,39,19,41,35,17,NORMAL,4744
9309aa92f566df97381f8e298d61c27d,1-67524fa168ca1b9c2c24ac5d751aa753,2019-3-5,Brás,-23.5451,-46.6162,70755,56,58,14,39,14,41,32,14,NORMAL,4745
227c90bba081ea78b236f7a43a09b61b,1-b1aa4f37a83c76b11eb6924752ee9867,2019-3-6,Brás,-23.5451,-46.6162,73845,43,52,10,36,8,38,28,9,NORMAL,4746
0154d1987328d51e4f0b84299c148f17,1-208dea7e874cdb9e58b12b483812a31c,2019-3-7,Brás,-23.5451,-46.6162,70876,35,42,1,33,5,32,24,6,REABASTECER,4747
85c725a8346d47736b0d44438b50c6b5,1-208dea7e874cdb9e58b12b483812a31c,2019-3-7,Brás,-23.5451,-46.6162,70876,35,42,1,33,5,32,24,6,REABASTECER,4747
fad5b0cfdf4e06987348c0ff06f0c3bc,1-80a3ded5b9f8cf433e5ca94f59fdf179,2019-3-9,Brás,-23.5451,-46.6162,74384,18,28,58,24,38,27,13,38,NORMAL,4749
26bc2c82ab8d197ebd461e35ae5408e2,1-93dfda1bed34f9b7285b3c79ebda96b2,2019-3-10,Brás,-23.5451,-46.6162,74204,10,26,53,21,35,24,8,36,NORMAL,4750
